folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,antiguedad,antigua_ne,cocina,cocina_dor,cuart_dorm,num_cuarto,disp_agua,dotac_agua,excusado,uso_compar,sanit_agua,biodigest,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,focos_inca,focos_ahor,combustible,estufa_chi,eli_basura,tenencia,renta,estim_pago,pago_viv,pago_mesp,tipo_adqui,viv_usada,tipo_finan,num_dueno1,hog_dueno1,num_dueno2,hog_dueno2,escrituras,lavadero,fregadero,regadera,tinaco_azo,cisterna,pileta,calent_sol,calent_gas,medidor_luz,bomba_agua,tanque_gas,aire_acond,calefacc,tot_resid,tot_hom,tot_muj,tot_hog,ubica_geo,ageb,tam_loc,est_socio,est_dis,upm,factor_viv
2062329114,1,8,03,2,7, ,1,2,2,3,2,2,1,2,1,2,1,0,0,2,1,3,1,1,2,4,4, ,800, , ,2, ,5,02,1, , ,3,1,2,1,1,2,1,2,2,2,2,2,2,2,4,1,3,1,201350000,000-0,4,1,118,16160,1645
2062329306,1,8,10,1,4, ,1,2,2,3,2,2,1,2,3,2,0,1,0,2,1,0,6,1,2,4,4, ,1000, , ,3, ,5,01,1, , ,3,1,2,2,2,2,1,2,2,1,2,2,2,2,5,1,4,1,201350000,000-0,4,1,118,16160,1645
2062329307,1,8,10,2,20, ,1,2,3,8,1,2,1,2,1,2,1,1,0,2,1,0,13,3, ,2,4, ,3000, , ,3, ,5,02,1,01,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,1,1,1,201350000,000-0,4,1,118,16160,1645
2062329308,1,8,10,2,21, ,1,2,3,5,2,2,1,2,1,2,1,0,0,2,1,6,1,3, ,4,4, ,3000, , ,2, ,5,01,1, , ,1,1,2,1,1,2,1,2,2,1,1,2,2,2,6,2,4,1,201350000,000-0,4,1,118,16160,1645
2062329309,1,8,10,2,30, ,1,2,3,6,7, ,1,2,3,2,0,1,0,2,1,0,7,1,2,4,4, ,3000, , ,3, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,1,2,2,2,6,2,4,1,201350000,000-0,4,1,118,16160,1645
2062329310,1,8,10,2,10, ,1,2,3,6,2,2,1,2,3,2,0,1,0,2,1,4,2,1,2,4,4, ,500, , ,2, ,2,01,1, , ,1,1,2,2,1,2,2,2,2,1,2,2,2,2,3,1,2,1,201350000,000-0,4,1,118,16160,1645
2062329615,1,8,03,2,18, ,1,2,2,3,2,2,1,2,3,2,0,1,0,5,1,3,0,1,2,4,4, ,1000, , ,2, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,3,2,1,1,201350000,000-0,4,1,118,16160,1645
2062329616,1,7,10,2,45, ,1,2,3,4,7, ,1,2,2,2,0,1,0,2,1,4,0,1,2,5,4, ,800, , ,3, ,5,01,1, , ,3,1,2,2,2,2,2,2,2,1,2,2,2,2,7,2,5,1,201350000,000-0,4,1,118,16160,1645
2062329617,1,8,03,2,8, ,1,2,2,4,2,2,1,2,3,2,0,1,0,5,1,6,0,2,2,4,4, ,1500, , ,3, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,4,2,2,1,201350000,000-0,4,1,118,16160,1645
2062329618,1,7,03,1,40, ,1,2,3,4,2,2,1,2,3,2,0,1,0,5,1,1,6,1,2,4,4, ,1000, , ,4, , ,01,1, , ,2,1,2,2,2,2,1,2,2,1,2,2,2,2,9,4,5,1,201350000,000-0,4,1,118,16160,1645
2062329619,1,7,10,1,20, ,1,2,2,3,2,2,1,2,3,2,0,1,0,5,1,5,0,1,2,4,4, ,800, , ,4, , ,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,4,2,2,1,201350000,000-0,4,1,118,16160,1645
2062329701,1,7,03,2,26, ,1,2,3,5,7, ,1,2,3,2,0,2,0,5,1,3,9,1,2,4,4, ,6000, , ,3, ,5,01,1,02,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,8,4,4,1,201350000,000-0,4,1,118,16160,1645
2062329702,1,8,10,2,10, ,2, ,2,2,7, ,2, , , , , , ,5,1,1,3,1,2,4,2, ,1800, , , , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,3,2,1,1,201350000,000-0,4,1,118,16160,1645
2062329703,1,3,03,2,30, ,1,2,3,5,2,2,1,2,2,2,0,1,0,2,1,5,0,1,2,6,4, ,200, , ,3, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,4,3,1,1,201350000,000-0,4,1,118,16160,1645
2062329704,1,7,03,2,20, ,1,2,3,4,7, ,1,2,3,2,0,1,0,5,1,0,5,1,2,4,4, ,1500, , ,3, ,5,01,1, , ,1,1,2,2,2,2,2,2,2,1,2,2,2,2,5,2,3,1,201350000,000-0,4,1,118,16160,1645
2062329705,1,8,03,2,33, ,1,2,2,4,7, ,1,1,3,2,0,1,0,5,1,0,6,1,2,4,4, ,1500, , ,2, ,4,01,1, , ,1,1,2,2,2,2,1,2,2,1,1,2,2,2,3,1,2,1,201350000,000-0,4,1,118,16160,1645
2062751201,1,7,09,2,50, ,1,2,2,5,1,1,1,2,1,2,0,1,0,1,1,4,3,1,1,4,4, ,800, , ,2, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,3,1,2,1,204730000,000-0,4,1,118,16190,1706
2062751202,1,7,03,2,95, ,1,2,5,7,1,1,1,2,1,2,0,1,1,1,1,8,2,1,1,4,2, ,500, , , , , , , , , , ,1,2,1,1,2,2,2,2,1,2,2,2,2,7,3,4,1,204730000,000-0,4,1,118,16190,1706
2062751203,1,7,03,1,50, ,1,2,2,3,1,1,1,2,1,2,1,0,0,1,1,0,4,1,2,4,4, ,800, , ,3, ,5,01,1, , ,1,1,2,1,1,2,1,2,2,1,2,2,2,2,4,2,2,1,204730000,000-0,4,1,118,16190,1706
2062751204,1,7,03,1,80, ,1,2,4,7,1,1,1,2,2,2,0,1,0,2,1,10,0,1,1,4,4, ,1000, , ,2, ,5,01,1, , ,2,1,1,2,2,2,1,2,2,1,2,2,2,2,7,2,5,1,204730000,000-0,4,1,118,16190,1706
2062751205,1,8,03,2,8, ,1,2,2,3,1,1,1,2,2,2,0,1,0,1,1,4,0,1,1,1,4, ,100, , ,3, ,5,01,1, , ,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,0,1,204730000,000-0,4,1,118,16190,1706
2062751206,1,7,03,1,4, ,1,2,2,4,1,1,1,2,3,2,0,1,0,2,1,5,0,1,2,4,4, ,500, , ,2, ,5,01,1, , ,1,1,2,2,2,2,2,2,2,1,2,2,2,2,3,2,1,1,204730000,000-0,4,1,118,16190,1706
2062751408,1,8,10,3,25, ,1,2,2,4,1,1,1,2,1,2,1,1,0,1,1,0,6,1,2,1,4, ,500, , ,2, ,5,01,1, , ,1,1,2,1,1,2,2,2,1,1,2,2,2,2,4,2,2,1,204730000,000-0,4,1,118,16190,1706
2062751409,1,8,10,2,5, ,1,2,3,4,2,1,1,2,1,2,1,0,0,1,1,2,8,1,1,1,2, ,500, , , , , , , , , , ,1,2,1,1,2,1,2,1,1,2,2,2,2,4,1,3,1,204730000,000-0,4,1,118,16190,1706
2062751410,1,7,03,2,11, ,1,2,3,5,2,1,1,2,2,2,0,1,0,1,1,6,0,1,1,1,4, ,1000, , ,3, ,5,01,1, , ,2,1,2,2,2,2,2,2,2,1,2,2,2,2,5,0,5,1,204730000,000-0,4,1,118,16190,1706
2062751411,1,7,03,2,20, ,1,2,2,3,1,1,1,2,1,2,0,1,1,1,1,0,5,1,1,1,4, ,500, , ,2, ,5,01,1, , ,1,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,1,1,204730000,000-0,4,1,118,16190,1706
2062751516,1,7,03,2,20, ,1,1,2,2,2,1,1,2,3,2,0,1,0,1,1,1,1,1,2,4,4, ,150, , ,2, ,5,01,1, , ,2,1,2,2,2,2,1,2,2,1,2,2,2,2,3,2,1,1,204730000,000-0,4,1,118,16190,1706
2062751517,1,7,03,2,17, ,1,2,3,4,2,1,1,2,2,2,0,1,0,1,1,0,6,1,1,1,4, ,300, , ,2, ,5,01,1, , ,3,1,2,2,2,2,1,2,2,1,2,2,2,2,6,3,3,1,204730000,000-0,4,1,118,16190,1706
2062751518,1,7,03,2,4, ,1,2,2,4,2,1,1,2,1,2,0,1,1,1,1,0,13,1,1,2,4, ,150, , ,3, ,5,01,1, , ,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,1,1,1,204730000,000-0,4,1,118,16190,1706
2062751519,1,7,03,2,21, ,1,2,3,4,2,1,1,2,1,2,0,2,1,1,1,2,3,1,1,1,4, ,500, , ,3, ,5,01,1, , ,2,1,2,1,1,2,1,2,1,1,2,2,2,2,5,3,2,1,204730000,000-0,4,1,118,16190,1706
2062751812,1,7,03,2,50, ,1,2,1,2,2,1,1,1,3,2,0,1,0,2,1,1,1,1,1,1,4, ,200, , ,2, ,5,01,1, , ,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,204730000,000-0,4,1,118,16190,1706
2062751813,1,7,03,2,8, ,1,2,2,3,2,1,1,2,3,2,0,1,0,2,1,0,2,1,1,1,4, ,250, , ,4, , ,01,1, , ,2,1,2,2,2,2,2,2,2,1,2,2,2,2,4,3,1,1,204730000,000-0,4,1,118,16190,1706
2062751814,1,7,09,2,50, ,1,2,2,3,2,1,1,2,3,2,0,1,0,2,1,2,0,1,2,1,4, ,250, , ,3, ,5,01,1, , ,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,204730000,000-0,4,1,118,16190,1706
2062751815,1,7,03,2,9, ,1,2,2,4,2,1,1,2,2,2,0,1,0,2,1,6,4,1,1,4,4, ,250, , ,4, , ,01,1, , ,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,204730000,000-0,4,1,118,16190,1706
2062767111,3,8,03,2,1, ,1,2,2,4,2,4,1,2,2,2,0,1,0,2,1,5,1,3, ,2,1,400, , ,1, , , , , , , , ,1,1,2,2,1,1,2,2,1,2,2,2,2,3,1,2,1,204850000,000-0,4,1,118,16240,2032
2062767112,1,8,02,2,15, ,1,2,2,4,7, ,1,2,2,2,0,1,0,2,1,2,1,1,2,6,4, ,1000, , ,2, ,5,01,1, , ,1,1,2,2,2,2,2,2,2,1,1,2,2,2,3,2,1,1,204850000,000-0,4,1,118,16240,2032
2062767113,1,8,04,2,50, ,2, ,2,2,6, ,1,2,2,2,0,1,0,2,4,2,0,1,2,4,4, ,400, , ,3, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,0,1,1,204850000,000-0,4,1,118,16240,2032
2062767114,1,8,02,1,15, ,1,2,3,5,7, ,1,2,2,2,0,1,0,2,1,0,7,1,2,4,4, ,600, , ,3, ,3,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,5,2,3,1,204850000,000-0,4,1,118,16240,2032
2062767115,1,8,04,2,15, ,1,2,1,5,1,4,1,2,2,2,0,1,0,2,1,6,0,1,1,4,4, ,1000, , ,2, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,4,1,3,1,204850000,000-0,4,1,118,16240,2032
2062767316,1,8,04,2,10, ,1,2,4,5,2,4,1,2,3,2,0,1,0,5,1,7,0,1,2,4,4, ,300, , ,2, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,6,2,4,1,204850000,000-0,4,1,118,16240,2032
2062767317,1,8,10,2,10, ,1,2,3,5,2,4,1,2,3,2,0,1,0,5,1,7,0,1,2,7,4, ,1800, , ,2, ,5,02,1, , ,2,1,2,2,2,2,1,2,2,1,2,2,2,2,7,4,3,2,204850000,000-0,4,1,118,16240,2032
2062767318,1,8,10,2,17, ,1,2,4,5,2,5,1,2,3,2,0,1,0,5,1,4,2,1,2,4,4, ,600, , ,2, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,1,2,2,2,12,9,3,1,204850000,000-0,4,1,118,16240,2032
2062767319,1,8,10,3,12, ,1,2,2,6,7, ,1,2,3,2,2,0,0,5,1,2,10,3, ,4,4, ,400, , ,2, ,5,01,1, , ,3,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,204850000,000-0,4,1,118,16240,2032
2062767320,1,8,04,2,12, ,1,2,3,5,2,4,1,1,3,2,0,1,0,5,1,8,2,2,2,4,4, ,500, , ,2, ,5,01,1, , ,3,1,2,2,2,2,1,2,2,1,2,2,2,2,3,1,2,1,204850000,000-0,4,1,118,16240,2032
2062767706,1,8,05,1,30, ,1,2,1,2,2,4,2, , , , , , ,5,1,2,0,1,2,4,4, ,200, , ,2, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,3,1,2,1,204850000,000-0,4,1,118,16240,2032
2062767707,1,8,04,2,13, ,1,2,3,4,2,3,1,2,2,2,0,1,1,2,1,4,0,1,2,4,4, ,500, , ,2, ,5,01,1, , ,1,1,2,1,2,2,1,2,2,1,2,2,2,2,4,2,2,1,204850000,000-0,4,1,118,16240,2032
2062767708,1,7,05,1,0, ,1,2,1,2,2,3,1,1,2,2,0,1,0,2,1,1,0,1,2,4,4, ,400, , ,3, ,5,01,1, , ,3,2,2,2,2,2,1,2,2,2,2,2,2,2,4,2,2,1,204850000,000-0,4,1,118,16240,2032
2062767709,1,7,04,1,7, ,2, ,1,1,2,4,1,2,3,2,0,1,0,5,1,2,0,1,2,4,2, ,200, , , , , , , , , , ,1,2,2,2,2,1,2,2,1,2,2,2,2,6,2,4,1,204850000,000-0,4,1,118,16240,2032
2062767710,1,8,04,3,50, ,1,2,2,5,2,4,2, , , , , , ,5,1,0,3,1,2,4,4, ,200, , ,2, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,7,4,3,1,204850000,000-0,4,1,118,16240,2032
2062767901,1,8,04,2,12, ,1,2,2,3,2,5,1,2,2,2,0,1,0,2,1,3,0,1,2,4,4, ,200, , ,2, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,0,2,1,204850000,000-0,4,1,118,16240,2032
2062767902,1,8,04,1,17, ,1,2,3,4,2,5,1,2,2,2,0,1,0,2,1,2,2,1,2,4,4, ,300, , ,3, ,5,01,1, , ,2,1,2,2,2,2,1,2,2,1,2,2,2,2,7,4,3,1,204850000,000-0,4,1,118,16240,2032
2062767903,1,8,04,2,10, ,1,2,2,4,7, ,1,2,2,2,0,1,0,2,1,1,3,1,2,4,4, ,500, , ,3, ,5,01,1,02,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,5,4,1,1,204850000,000-0,4,1,118,16240,2032
2062767904,1,8,04,2,31, ,1,2,1,4,2,5,1,2,2,2,0,1,0,2,1,4,0,1,2,4,4, ,300, , ,2, ,5,01,1, , ,3,1,2,2,2,2,1,2,2,1,2,2,2,2,1,0,1,1,204850000,000-0,4,1,118,16240,2032
2062767905,1,8,04,2,8, ,1,2,2,4,2,5,1,2,2,2,0,1,0,2,1,4,0,1,2,4,4, ,200, , ,2, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,6,3,3,1,204850000,000-0,4,1,118,16240,2032
2100069801,1,8,10,2,40, ,1,1,1,1,1,2,1,2,1,2,1,0,0,1,1,0,4,3, ,1,4, ,2000, , ,1,2,1,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,1,2,1,211140000,000-0,1,2,127,16510,2884
2100069802,1,8,10,3,44, ,1,2,2,8,1,3,1,2,1,2,2,1,0,1,1,0,10,3, ,1,4, ,1500, , ,2, ,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,0,1,1,211140000,000-0,1,2,127,16510,2884
2100069803,3,8,10,3,30, ,1,2,3,8,1,3,1,2,1,2,2,1,0,1,1,4,10,3, ,1,4, ,5000, , ,4, , ,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,1,2,2,4,2,2,1,211140000,000-0,1,2,127,16510,2884
2100069804,1,8,10,3,45, ,1,2,1,4,1,2,1,2,1,2,1,0,0,1,1,0,6,3, ,1,2, ,1500, , , , , , , , , , ,1,1,1,1,2,2,2,1,1,2,1,2,2,3,1,2,1,211140000,000-0,1,2,127,16510,2884
2100081301,2,8,10,3,40, ,1,2,2,5,1,2,1,2,1,2,1,0,0,1,1,5,4,3, ,1,4, ,4500, , ,3, ,5,01,1, , ,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,0,2,1,211140000,000-0,1,3,128,16690,2713
2100081302,2,8,10,2,1, ,1,2,2,3,1,2,1,2,1,2,2,0,0,1,1,5,1,3, ,1,1,1500, , ,1, , , , , , , , ,1,1,1,1,2,2,2,1,1,1,2,2,2,6,4,2,1,211140000,000-0,1,3,128,16690,2713
2100081303,2,8,10,3,40, ,1,2,1,4,1,1,1,2,1,2,1,0,0,1,1,0,4,6, ,1,4, ,1500, , ,4, , ,01,1, , ,2,1,1,1,1,1,2,2,2,1,1,2,2,2,1,1,0,1,211140000,000-0,1,3,128,16690,2713
2100081304,2,8,10,3,30, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,2,3,3, ,1,1,2700, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,4,1,3,2,211140000,000-0,1,3,128,16690,2713
2100092601,2,8,10,2, ,1,1,2,1,2,6, ,1,2,2,2,0,1,0,1,1,0,2,3, ,1,1,800, , ,1, , , , , , , , ,1,2,2,2,1,2,2,2,1,2,2,2,2,6,1,5,1,211140000,000-0,1,2,127,16550,1531
2100092602,2,8,10,2, ,1,1,1,1,1,2,3,1,1,2,2,0,1,0,1,1,0,2,3, ,1,1,800, , ,1, , , , , , , , ,1,2,2,2,2,1,2,2,1,2,2,2,2,4,1,3,1,211140000,000-0,1,2,127,16550,1531
2100092603,2,8,10,3, ,1,1,2,3,4,1,1,1,2,1,2,1,0,0,1,1,0,6,3, ,1,1,3000, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,4,2,2,1,211140000,000-0,1,2,127,16550,1531
2100092604,2,8,10,2, ,1,1,2,1,2,2,2,1,2,2,2,0,1,0,1,1,0,4,6, ,1,1,800, , ,1, , , , , , , , ,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,0,1,211140000,000-0,1,2,127,16550,1531
2100092605,2,8,10,3, ,1,1,2,2,3,1,3,1,2,1,2,1,0,0,1,1,0,5,3, ,1,1,2300, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,4,2,2,1,211140000,000-0,1,2,127,16550,1531
2100172701,1,8,10,2,99, ,1,2,1,2,2,2,1,1,2,2,0,1,0,1,1,3,0,5, ,1,6, ,1500, , , , , , , , , , ,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,0,2,211140000,000-0,1,3,128,16590,1827
2100172703,1,7,10,3,80, ,1,2,4,5,1,2,1,2,1,2,2,0,0,1,1,0,6,3, ,1,4, ,1200, , ,4, , ,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,1,2,2,8,4,4,1,211140000,000-0,1,3,128,16590,1827
2100236201,1,8,10,3,2, ,1,2,2,4,1,2,1,2,1,2,1,0,0,1,1,0,4,3, ,1,2, ,2000, , , , , , , , , , ,1,1,1,1,2,2,1,1,1,1,2,2,2,2,0,2,1,211140000,000-0,1,3,128,16790,2640
2100236202,1,7,10,2,60, ,1,2,3,7,1,1,1,2,1,2,1,1,0,1,1,0,10,3, ,1,2, ,5000, , , , , , , , , , ,1,1,1,1,2,2,1,1,1,2,2,2,2,4,1,3,1,211140000,000-0,1,3,128,16790,2640
2100236203,2,8,10,3, ,1,1,2,2,3,1,3,1,2,1,2,1,0,0,1,1,0,7,3, ,1,1,1000, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,3,0,3,3,211140000,000-0,1,3,128,16790,2640
2100315401,1,8,10,3,32, ,1,2,4,7,1,2,1,2,1,2,2,0,0,1,1,0,33,4, ,1,4, ,5000, , ,2, ,2,02,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,211140000,000-0,1,4,129,16410,2622
2100315402,1,8,10,3,1, ,1,2,3,6,1,2,1,2,1,2,1,1,0,1,1,2,8,4, ,1,1,7500, , ,1, , , , , , , , ,1,1,1,1,1,1,2,1,1,1,2,2,2,3,1,2,1,211140000,000-0,1,4,129,16410,2622
2100315403,1,8,10,3,39, ,1,2,3,5,1,5,1,2,1,2,2,0,0,1,1,0,10,4, ,1,4, ,5000, , ,2, ,2,01,1, , ,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,0,1,1,211140000,000-0,1,4,129,16410,2622
2100315404,1,8,10,3,36, ,1,2,4,10,1,3,1,2,1,2,2,1,0,1,1,8,8,4, ,1,4, ,7000, , ,2, ,2,01,1,02,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,5,3,2,1,211140000,000-0,1,4,129,16410,2622
2100485503,1,8,10,2,20, ,1,2,3,5,1,2,1,2,1,2,1,1,0,1,1,0,7,3, ,1,4, ,2500, , ,1,1,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,5,3,2,1,211140000,000-0,1,2,127,16840,2000
2100485504,3,8,10,2,30, ,1,1,1,1,1,3,1,2,2,2,0,1,0,1,1,0,2,3, ,1,2, ,1000, , , , , , , , , , ,1,2,2,2,1,2,2,2,1,2,2,2,2,4,2,2,1,211140000,000-0,1,2,127,16840,2000
2100485505,1,8,10,3,20, ,1,2,2,4,1,4,1,2,1,1,1,1,0,1,1,3,2,3, ,1,1,2000, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,6,3,3,1,211140000,000-0,1,2,127,16840,2000
2100556901,1,8,10,3,12, ,1,2,1,4,6, ,1,2,1,2,1,0,0,1,1,0,4,3, ,1,4, ,1500, , ,3, ,5,02,1, , ,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,211140000,000-0,1,2,127,16430,2687
2100556902,1,8,10,3,10, ,1,2,2,3,6, ,1,2,2,2,0,1,0,1,1,4,0,3, ,1,2, ,1000, , , , , , , , , , ,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,0,1,211140000,000-0,1,2,127,16430,2687
2100556903,1,5,10,3,30, ,1,2,2,4,1,4,1,1,2,2,1,0,0,1,1,0,5,3, ,1,4, ,1500, , ,3, ,5,02,1, , ,1,2,1,1,1,1,1,2,1,1,1,2,2,2,5,3,2,1,211140000,000-0,1,2,127,16430,2687
2100556904,1,8,10,3,6, ,1,2,3,4,1,4,1,2,1,2,1,1,0,1,1,0,9,3, ,1,3, ,1500,1200,1,1,1,1,01,1, , ,3,1,1,1,2,1,2,2,1,1,1,2,2,2,4,1,3,1,211140000,000-0,1,2,127,16430,2687
2100556905,1,8,10,3,8, ,1,2,5,6,2,4,1,2,1,2,1,0,0,1,1,0,5,3, ,1,4, ,1500, , ,1,2,5,01,1, , ,1,1,1,1,1,1,2,2,1,1,1,1,2,2,9,5,4,1,211140000,000-0,1,2,127,16430,2687
2100557102,1,8,02,2, ,1,1,2,3,4,1,4,1,2,2,2,0,1,0,1,1,6,0,3, ,1,4, ,1500, , ,3, ,5,01,1, , ,1,1,2,2,2,2,1,2,2,1,2,2,2,2,6,3,3,1,211140000,000-0,1,2,127,16360,2447
2100557103,1,8,10,3, ,1,1,2,3,4,1,4,1,2,1,2,1,0,0,1,1,3,3,3, ,1,1,2000, , ,1, , , , , , , , ,1,1,1,2,1,2,2,1,1,1,2,2,2,6,4,2,1,211140000,000-0,1,2,127,16360,2447
2100557104,1,8,10,3, ,1,1,2,2,3,1,4,1,2,1,2,1,0,0,1,1,6,0,3, ,1,2, ,1500, , , , , , , , , , ,1,2,1,1,1,2,2,1,1,1,2,2,2,4,2,2,1,211140000,000-0,1,2,127,16360,2447
2100557105,1,8,10,2,20, ,1,1,1,1,1,4,1,2,2,2,0,1,0,1,1,2,0,3, ,1,1,850, , ,1, , , , , , , , ,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,211140000,000-0,1,2,127,16360,2447
2100665801,1,8,10,3,2, ,1,2,3,6,1,3,1,2,1,2,1,1,0,1,1,0,9,3, ,1,6, ,3000, , , , , , , , , , ,1,2,1,1,1,1,2,1,1,1,2,2,2,3,1,2,1,211140000,000-0,1,3,128,16650,3104
2100665803,1,8,10,3,34, ,1,2,3,5,1,3,1,2,1,2,1,0,0,1,1,0,10,4, ,1,2, ,3000, , , , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,211140000,000-0,1,3,128,16650,3104
2100665804,1,8,10,3,1, ,1,2,2,5,1,3,1,2,1,2,1,0,0,1,1,9,2,4, ,1,1,3000, , ,1, , , , , , , , ,1,1,1,1,1,2,2,1,1,1,2,2,1,3,1,2,1,211140000,000-0,1,3,128,16650,3104
2100665805,1,8,10,3,30, ,1,2,4,6,1,2,1,2,1,2,1,0,0,1,1,0,9,4, ,1,3, ,3500,3400,1,1,1,4,01,1, , ,2,1,1,1,1,1,2,2,1,1,1,2,2,2,5,2,3,1,211140000,000-0,1,3,128,16650,3104
2100676302,3,8,10,2,20, ,1,2,1,3,1,4,1,2,1,2,0,1,0,1,1,2,1,3, ,1,1,1500, , ,1, , , , , , , , ,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,0,1,211140000,000-0,1,3,128,16420,3143
2100676303,1,8,10,3,30, ,1,2,2,4,1,3,1,2,1,1,1,2,0,1,1,0,10,3, ,1,4, ,3500, , ,2, ,5,02,1, , ,1,1,1,1,1,1,2,2,1,1,1,1,2,2,3,1,2,1,211140000,000-0,1,3,128,16420,3143
2100676304,1,8,10,3,13, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,6,0,4, ,1,3, ,2000,2000,1,1,2,1,01,1, , ,1,1,1,1,1,1,1,2,1,1,1,2,2,2,4,3,1,1,211140000,000-0,1,3,128,16420,3143
2100676305,1,8,10,3,13, ,1,2,2,4,1,1,1,2,1,2,1,0,0,1,1,3,2,4, ,1,3, ,1000,1000,1,1,2,1,01,1, , ,4,1,1,1,1,1,1,2,1,1,1,2,2,2,3,1,2,1,211140000,000-0,1,3,128,16420,3143
2100787602,2,8,10,3, ,1,1,2,2,5,1,2,1,2,1,2,1,0,0,1,1,2,5,3, ,3,4, ,1200, , ,1,1,1,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,1,1,211140000,000-0,1,3,128,16810,2908
2100787603,2,8,10,3,31, ,1,2,2,4,1,2,1,2,1,2,1,0,0,1,1,0,7,4, ,3,4, ,2000, , ,1,2,1,01,1, , ,1,1,1,1,1,2,2,2,2,1,2,2,2,2,5,2,3,1,211140000,000-0,1,3,128,16810,2908
2100787604,2,8,10,3,30, ,1,2,2,6,1,2,1,2,1,2,1,0,0,1,1,2,3,4, ,3,3, ,1800,1200,1,1,1,1,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,4,1,3,1,211140000,000-0,1,3,128,16810,2908
2100787605,2,8,10,3,34, ,1,2,2,4,1,2,1,2,1,2,1,0,0,1,1,0,8,4, ,3,4, ,2500, , ,1,2,1,01,1, , ,1,1,1,1,1,2,2,2,1,1,2,2,2,2,4,2,2,1,211140000,000-0,1,3,128,16810,2908
2100912703,1,8,10,3,46, ,1,2,3,5,1,1,1,2,1,2,1,0,0,1,1,8,7,3, ,1,3, ,3000,4000,1,1,1,1,01,1,02,1,3,1,1,1,1,1,2,2,1,1,1,2,2,2,5,2,3,1,211140000,000-0,1,4,129,16770,3089
